Unnamed: 0,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,1,23,11880,0.0
11,11,Aydemir Akyol Naz ,S,0,0,0,0,,,TUR,SCORING,1,23,11880,0.0
12,14,Erdem Dündar Eda (C),MB,0,0,0,0,,,TUR,SCORING,1,23,11880,0.0
13,19,Kalac Asli ,MB,0,0,0,0,,,TUR,SCORING,1,23,11880,0.0
0,7,Baladin Hande ,OH,8,8,0,0,,33.33,TUR,SCORING,2,25,11880,1.0
1,13,Boz Meryem ,O,7,5,0,2,,27.78,TUR,SCORING,2,25,11880,1.0
2,8,Guveli Yasemin ,MB,3,1,2,0,,30.0,TUR,SCORING,2,25,11880,1.0
3,14,Erdem Dündar Eda (C),MB,3,1,2,0,,75.0,TUR,SCORING,2,25,11880,1.0
4,3,Özbay Cansu ,S,1,1,0,0,,0.0,TUR,SCORING,2,25,11880,1.0
5,4,Ivegin Tugba ,OH,1,1,0,0,,12.5,TUR,SCORING,2,25,11880,1.0
6,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,2,25,11880,1.0
7,5,Ercan Seyma ,OH,0,0,0,0,,,TUR,SCORING,2,25,11880,1.0
8,6,Akman Kubra ,MB,0,0,0,0,,-66.67,TUR,SCORING,2,25,11880,1.0
9,9,Diken Meliha ,O,0,0,0,0,,,TUR,SCORING,2,25,11880,1.0
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,2,25,11880,1.0
11,11,Aydemir Akyol Naz ,S,0,0,0,0,,,TUR,SCORING,2,25,11880,1.0
12,19,Kalac Asli ,MB,0,0,0,0,,,TUR,SCORING,2,25,11880,1.0
13,99,Karakurt Ebrar ,O,0,0,0,0,,,TUR,SCORING,2,25,11880,1.0
0,13,Boz Meryem ,O,5,5,0,0,,27.27,TUR,SCORING,3,25,11880,1.0
1,14,Erdem Dündar Eda (C),MB,4,3,1,0,,30.0,TUR,SCORING,3,25,11880,1.0
2,99,Karakurt Ebrar ,O,4,4,0,0,,28.57,TUR,SCORING,3,25,11880,1.0
3,3,Özbay Cansu ,S,3,2,0,1,,28.57,TUR,SCORING,3,25,11880,1.0
4,7,Baladin Hande ,OH,3,1,0,2,,0.0,TUR,SCORING,3,25,11880,1.0
5,4,Ivegin Tugba ,OH,2,2,0,0,,-11.11,TUR,SCORING,3,25,11880,1.0
6,8,Guveli Yasemin ,MB,2,2,0,0,,-12.5,TUR,SCORING,3,25,11880,1.0
7,5,Ercan Seyma ,OH,1,0,0,1,,-16.67,TUR,SCORING,3,25,11880,1.0
8,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,3,25,11880,1.0
9,6,Akman Kubra ,MB,0,0,0,0,,,TUR,SCORING,3,25,11880,1.0
10,9,Diken Meliha ,O,0,0,0,0,,,TUR,SCORING,3,25,11880,1.0
11,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,3,25,11880,1.0
12,11,Aydemir Akyol Naz ,S,0,0,0,0,,,TUR,SCORING,3,25,11880,1.0
13,19,Kalac Asli ,MB,0,0,0,0,,,TUR,SCORING,3,25,11880,1.0
0,13,Boz Meryem ,O,8,8,0,0,,31.58,TUR,SCORING,4,25,11880,0.0
1,5,Ercan Seyma ,OH,4,4,0,0,,44.44,TUR,SCORING,4,25,11880,0.0
2,14,Erdem Dündar Eda (C),MB,4,1,2,1,,22.22,TUR,SCORING,4,25,11880,0.0
3,4,Ivegin Tugba ,OH,3,2,1,0,,22.22,TUR,SCORING,4,25,11880,0.0
4,8,Guveli Yasemin ,MB,2,1,1,0,,14.29,TUR,SCORING,4,25,11880,0.0
5,3,Özbay Cansu ,S,1,0,0,1,,0.0,TUR,SCORING,4,25,11880,0.0
6,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,4,25,11880,0.0
7,6,Akman Kubra ,MB,0,0,0,0,,,TUR,SCORING,4,25,11880,0.0
8,7,Baladin Hande ,OH,0,0,0,0,,,TUR,SCORING,4,25,11880,0.0
9,9,Diken Meliha ,O,0,0,0,0,,,TUR,SCORING,4,25,11880,0.0
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,4,25,11880,0.0
11,11,Aydemir Akyol Naz ,S,0,0,0,0,,,TUR,SCORING,4,25,11880,0.0
12,19,Kalac Asli ,MB,0,0,0,0,,,TUR,SCORING,4,25,11880,0.0
13,99,Karakurt Ebrar ,O,0,0,0,0,,,TUR,SCORING,4,25,11880,0.0
0,6,Sittirak Onuma ,OH,14,14,0,0,,16.28,THA,SCORING,0,0,11880,
1,5,Thinkaow Pleumjit (C),MB,8,6,2,0,,2.7,THA,SCORING,0,0,11880,
2,9,Chuewulim Sutadta ,OH,7,7,0,0,,-5.56,THA,SCORING,0,0,11880,
3,15,Kanthong Malika ,O,4,4,0,0,,-3.03,THA,SCORING,0,0,11880,
4,19,Krause Karina ,MB,2,1,1,0,,22.22,THA,SCORING,0,0,11880,
5,11,Hyapha Amporn ,MB,1,1,0,0,,-16.67,THA,SCORING,0,0,11880,
6,13,Tomkom Nootsara ,S,1,0,1,0,,0.0,THA,SCORING,0,0,11880,
7,14,Juangjan Pattiya ,OH,1,1,0,0,,-27.27,THA,SCORING,0,0,11880,
8,2,Pannoy Piyanut ,L,0,0,0,0,,,THA,SCORING,0,0,11880,
9,3,ManaKij Sirima ,S,0,0,0,0,,0.0,THA,SCORING,0,0,11880,
10,10,Apinyapong Wilavan ,L,0,0,0,0,,,THA,SCORING,0,0,11880,
11,12,Chaisri Tapaphaipun ,L,0,0,0,0,,0.0,THA,SCORING,0,0,11880,
12,22,Nilapa Chatsuda ,OH,0,0,0,0,,-12.5,THA,SCORING,0,0,11880,
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,0.0,THA,SCORING,0,0,11880,
0,6,Sittirak Onuma ,OH,7,7,0,0,,42.86,THA,SCORING,1,25,11880,1.0
1,5,Thinkaow Pleumjit (C),MB,4,3,1,0,,7.69,THA,SCORING,1,25,11880,1.0
2,9,Chuewulim Sutadta ,OH,4,4,0,0,,11.76,THA,SCORING,1,25,11880,1.0
3,15,Kanthong Malika ,O,1,1,0,0,,-8.33,THA,SCORING,1,25,11880,1.0
4,2,Pannoy Piyanut ,L,0,0,0,0,,,THA,SCORING,1,25,11880,1.0
5,3,ManaKij Sirima ,S,0,0,0,0,,0.0,THA,SCORING,1,25,11880,1.0
6,10,Apinyapong Wilavan ,L,0,0,0,0,,,THA,SCORING,1,25,11880,1.0
7,11,Hyapha Amporn ,MB,0,0,0,0,,-20.0,THA,SCORING,1,25,11880,1.0
8,12,Chaisri Tapaphaipun ,L,0,0,0,0,,,THA,SCORING,1,25,11880,1.0
9,13,Tomkom Nootsara ,S,0,0,0,0,,,THA,SCORING,1,25,11880,1.0
10,14,Juangjan Pattiya ,OH,0,0,0,0,,,THA,SCORING,1,25,11880,1.0
11,19,Krause Karina ,MB,0,0,0,0,,,THA,SCORING,1,25,11880,1.0
12,22,Nilapa Chatsuda ,OH,0,0,0,0,,,THA,SCORING,1,25,11880,1.0
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,,THA,SCORING,1,25,11880,1.0
0,5,Thinkaow Pleumjit (C),MB,3,2,1,0,,0.0,THA,SCORING,2,12,11880,0.0
1,6,Sittirak Onuma ,OH,2,2,0,0,,14.29,THA,SCORING,2,12,11880,0.0
2,11,Hyapha Amporn ,MB,1,1,0,0,,-14.29,THA,SCORING,2,12,11880,0.0
3,15,Kanthong Malika ,O,1,1,0,0,,0.0,THA,SCORING,2,12,11880,0.0
4,2,Pannoy Piyanut ,L,0,0,0,0,,,THA,SCORING,2,12,11880,0.0
5,3,ManaKij Sirima ,S,0,0,0,0,,0.0,THA,SCORING,2,12,11880,0.0
6,9,Chuewulim Sutadta ,OH,0,0,0,0,,-50.0,THA,SCORING,2,12,11880,0.0
7,10,Apinyapong Wilavan ,L,0,0,0,0,,,THA,SCORING,2,12,11880,0.0
8,12,Chaisri Tapaphaipun ,L,0,0,0,0,,,THA,SCORING,2,12,11880,0.0
9,13,Tomkom Nootsara ,S,0,0,0,0,,,THA,SCORING,2,12,11880,0.0
10,14,Juangjan Pattiya ,OH,0,0,0,0,,-100.0,THA,SCORING,2,12,11880,0.0
11,19,Krause Karina ,MB,0,0,0,0,,,THA,SCORING,2,12,11880,0.0
12,22,Nilapa Chatsuda ,OH,0,0,0,0,,-16.67,THA,SCORING,2,12,11880,0.0
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,,THA,SCORING,2,12,11880,0.0
0,6,Sittirak Onuma ,OH,4,4,0,0,,23.08,THA,SCORING,3,20,11880,0.0
1,15,Kanthong Malika ,O,2,2,0,0,,0.0,THA,SCORING,3,20,11880,0.0
2,5,Thinkaow Pleumjit (C),MB,1,1,0,0,,11.11,THA,SCORING,3,20,11880,0.0
3,9,Chuewulim Sutadta ,OH,1,1,0,0,,0.0,THA,SCORING,3,20,11880,0.0
4,13,Tomkom Nootsara ,S,1,0,1,0,,16.67,THA,SCORING,3,20,11880,0.0
5,19,Krause Karina ,MB,1,1,0,0,,20.0,THA,SCORING,3,20,11880,0.0
6,2,Pannoy Piyanut ,L,0,0,0,0,,,THA,SCORING,3,20,11880,0.0
7,3,ManaKij Sirima ,S,0,0,0,0,,,THA,SCORING,3,20,11880,0.0
8,10,Apinyapong Wilavan ,L,0,0,0,0,,,THA,SCORING,3,20,11880,0.0
9,11,Hyapha Amporn ,MB,0,0,0,0,,,THA,SCORING,3,20,11880,0.0
10,12,Chaisri Tapaphaipun ,L,0,0,0,0,,0.0,THA,SCORING,3,20,11880,0.0
11,14,Juangjan Pattiya ,OH,0,0,0,0,,,THA,SCORING,3,20,11880,0.0
12,22,Nilapa Chatsuda ,OH,0,0,0,0,,,THA,SCORING,3,20,11880,0.0
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,,THA,SCORING,3,20,11880,0.0
0,9,Chuewulim Sutadta ,OH,2,2,0,0,,-22.22,THA,SCORING,4,9,11880,1.0
1,6,Sittirak Onuma ,OH,1,1,0,0,,-33.33,THA,SCORING,4,9,11880,1.0
2,14,Juangjan Pattiya ,OH,1,1,0,0,,-11.11,THA,SCORING,4,9,11880,1.0
3,19,Krause Karina ,MB,1,0,1,0,,25.0,THA,SCORING,4,9,11880,1.0
4,2,Pannoy Piyanut ,L,0,0,0,0,,,THA,SCORING,4,9,11880,1.0
5,3,ManaKij Sirima ,S,0,0,0,0,,0.0,THA,SCORING,4,9,11880,1.0
6,5,Thinkaow Pleumjit (C),MB,0,0,0,0,,-16.67,THA,SCORING,4,9,11880,1.0
7,10,Apinyapong Wilavan ,L,0,0,0,0,,,THA,SCORING,4,9,11880,1.0
8,11,Hyapha Amporn ,MB,0,0,0,0,,,THA,SCORING,4,9,11880,1.0
9,12,Chaisri Tapaphaipun ,L,0,0,0,0,,,THA,SCORING,4,9,11880,1.0
10,13,Tomkom Nootsara ,S,0,0,0,0,,-100.0,THA,SCORING,4,9,11880,1.0
11,15,Kanthong Malika ,O,0,0,0,0,,,THA,SCORING,4,9,11880,1.0
12,22,Nilapa Chatsuda ,OH,0,0,0,0,,0.0,THA,SCORING,4,9,11880,1.0
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,0.0,THA,SCORING,4,9,11880,1.0
0,11,Caixeta Tandara ,OH,12,12,0,0,,25.0,BRA,SCORING,0,0,11882,
1,16,Rodrigues Fernanda (C),OH,11,10,1,0,,32.14,BRA,SCORING,0,0,11882,
2,10,Braga Guimaraes Gabriela ,OH,6,6,0,0,,16.0,BRA,SCORING,0,0,11882,
3,5,Da Silva Adenizia ,MB,5,3,2,0,,44.44,BRA,SCORING,0,0,11882,
4,13,Castro De Paula Blassioli Sheilla ,O,5,3,0,2,,28.57,BRA,SCORING,0,0,11882,
5,17,Menezes Oliveira de Souza Ana Cristina ,OH,5,3,1,1,,15.38,BRA,SCORING,0,0,11882,
6,28,Araujo De Souza Mayany Cristina ,MB,4,2,0,2,,15.79,BRA,SCORING,0,0,11882,
7,2,De Oliveira Saad Gattaz Caroline ,MB,3,1,2,0,,-5.26,BRA,SCORING,0,0,11882,
8,15,Da Silva Ana Carolina ,MB,2,1,1,0,,-26.67,BRA,SCORING,0,0,11882,
9,3,Rodrigues Lins Dos Santos Danielle ,S,0,0,0,0,,-28.57,BRA,SCORING,0,0,11882,
10,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,0,0,11882,
11,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,0,0,11882,
12,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,0.0,BRA,SCORING,0,0,11882,
13,18,Brait Camila ,L,0,0,0,0,,,BRA,SCORING,0,0,11882,
0,16,Rodrigues Fernanda (C),OH,7,6,1,0,,35.29,BRA,SCORING,1,25,11882,1.0
1,11,Caixeta Tandara ,OH,5,5,0,0,,13.33,BRA,SCORING,1,25,11882,1.0
2,2,De Oliveira Saad Gattaz Caroline ,MB,2,1,1,0,,25.0,BRA,SCORING,1,25,11882,1.0
3,15,Da Silva Ana Carolina ,MB,2,1,1,0,,-16.67,BRA,SCORING,1,25,11882,1.0
4,17,Menezes Oliveira de Souza Ana Cristina ,OH,1,0,0,1,,0.0,BRA,SCORING,1,25,11882,1.0
5,3,Rodrigues Lins Dos Santos Danielle ,S,0,0,0,0,,-33.33,BRA,SCORING,1,25,11882,1.0
6,5,Da Silva Adenizia ,MB,0,0,0,0,,,BRA,SCORING,1,25,11882,1.0
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,1,25,11882,1.0
8,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,1,25,11882,1.0
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,0.0,BRA,SCORING,1,25,11882,1.0
10,10,Braga Guimaraes Gabriela ,OH,0,0,0,0,,0.0,BRA,SCORING,1,25,11882,1.0
11,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,,BRA,SCORING,1,25,11882,1.0
12,18,Brait Camila ,L,0,0,0,0,,,BRA,SCORING,1,25,11882,1.0
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,0,,,BRA,SCORING,1,25,11882,1.0
0,11,Caixeta Tandara ,OH,6,6,0,0,,33.33,BRA,SCORING,2,25,11882,1.0
1,10,Braga Guimaraes Gabriela ,OH,5,5,0,0,,50.0,BRA,SCORING,2,25,11882,1.0
2,16,Rodrigues Fernanda (C),OH,3,3,0,0,,25.0,BRA,SCORING,2,25,11882,1.0
3,2,De Oliveira Saad Gattaz Caroline ,MB,1,0,1,0,,-27.27,BRA,SCORING,2,25,11882,1.0
4,13,Castro De Paula Blassioli Sheilla ,O,1,1,0,0,,50.0,BRA,SCORING,2,25,11882,1.0
5,28,Araujo De Souza Mayany Cristina ,MB,1,1,0,0,,20.0,BRA,SCORING,2,25,11882,1.0
6,3,Rodrigues Lins Dos Santos Danielle ,S,0,0,0,0,,-50.0,BRA,SCORING,2,25,11882,1.0
7,5,Da Silva Adenizia ,MB,0,0,0,0,,,BRA,SCORING,2,25,11882,1.0
8,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,2,25,11882,1.0
9,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,2,25,11882,1.0
10,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,0.0,BRA,SCORING,2,25,11882,1.0
11,15,Da Silva Ana Carolina ,MB,0,0,0,0,,-66.67,BRA,SCORING,2,25,11882,1.0
12,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,,BRA,SCORING,2,25,11882,1.0
13,18,Brait Camila ,L,0,0,0,0,,,BRA,SCORING,2,25,11882,1.0
0,5,Da Silva Adenizia ,MB,5,3,2,0,,44.44,BRA,SCORING,3,25,11882,1.0
1,13,Castro De Paula Blassioli Sheilla ,O,4,2,0,2,,25.0,BRA,SCORING,3,25,11882,1.0
2,17,Menezes Oliveira de Souza Ana Cristina ,OH,4,3,1,0,,18.18,BRA,SCORING,3,25,11882,1.0
3,28,Araujo De Souza Mayany Cristina ,MB,3,1,0,2,,14.29,BRA,SCORING,3,25,11882,1.0
4,10,Braga Guimaraes Gabriela ,OH,1,1,0,0,,-11.11,BRA,SCORING,3,25,11882,1.0
5,11,Caixeta Tandara ,OH,1,1,0,0,,50.0,BRA,SCORING,3,25,11882,1.0
6,16,Rodrigues Fernanda (C),OH,1,1,0,0,,33.33,BRA,SCORING,3,25,11882,1.0
7,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,,BRA,SCORING,3,25,11882,1.0
8,3,Rodrigues Lins Dos Santos Danielle ,S,0,0,0,0,,0.0,BRA,SCORING,3,25,11882,1.0
9,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,,BRA,SCORING,3,25,11882,1.0
10,7,Montibeller Rosamaria ,OH,0,0,0,0,,,BRA,SCORING,3,25,11882,1.0
11,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,,BRA,SCORING,3,25,11882,1.0
12,15,Da Silva Ana Carolina ,MB,0,0,0,0,,,BRA,SCORING,3,25,11882,1.0
13,18,Brait Camila ,L,0,0,0,0,,,BRA,SCORING,3,25,11882,1.0
0,34,Mirosavljevic Jovana ,OH,9,8,1,0,,5.71,SRB,SCORING,0,0,11882,
1,2,Lazovic Katarina (C),OH,6,6,0,0,,15.0,SRB,SCORING,0,0,11882,
2,3,Caric Sara ,O,4,3,0,1,,0.0,SRB,SCORING,0,0,11882,
3,25,Markovic Bozica ,MB,3,2,1,0,,-14.81,SRB,SCORING,0,0,11882,
4,21,Kocic Jovana ,MB,2,2,0,0,,-8.33,SRB,SCORING,0,0,11882,
5,22,Lozo Sara ,O,2,2,0,0,,-36.36,SRB,SCORING,0,0,11882,
6,23,Djordjevic Mila ,S,2,1,1,0,,-11.11,SRB,SCORING,0,0,11882,
7,6,Uzelac Aleksandra ,OH,0,0,0,0,,,SRB,SCORING,0,0,11882,
8,7,Jaksic Ana ,S,0,0,0,0,,-25.0,SRB,SCORING,0,0,11882,
9,24,Medic Sofija ,MB,0,0,0,0,,,SRB,SCORING,0,0,11882,
10,26,Savic Vanja ,O,0,0,0,0,,-75.0,SRB,SCORING,0,0,11882,
11,28,Delic Jelena ,MB,0,0,0,0,,-50.0,SRB,SCORING,0,0,11882,
12,31,Djurdjevic Sanja ,L,0,0,0,0,,,SRB,SCORING,0,0,11882,
13,32,Gocanin Bojana ,L,0,0,0,0,,,SRB,SCORING,0,0,11882,
0,22,Lozo Sara ,O,2,2,0,0,,-36.36,SRB,SCORING,1,12,11882,0.0
1,34,Mirosavljevic Jovana ,OH,2,1,1,0,,0.0,SRB,SCORING,1,12,11882,0.0
2,3,Caric Sara ,O,1,1,0,0,,11.11,SRB,SCORING,1,12,11882,0.0
3,25,Markovic Bozica ,MB,1,1,0,0,,-33.33,SRB,SCORING,1,12,11882,0.0
4,2,Lazovic Katarina (C),OH,0,0,0,0,,,SRB,SCORING,1,12,11882,0.0
5,6,Uzelac Aleksandra ,OH,0,0,0,0,,,SRB,SCORING,1,12,11882,0.0
6,7,Jaksic Ana ,S,0,0,0,0,,,SRB,SCORING,1,12,11882,0.0
7,21,Kocic Jovana ,MB,0,0,0,0,,0.0,SRB,SCORING,1,12,11882,0.0
8,23,Djordjevic Mila ,S,0,0,0,0,,-50.0,SRB,SCORING,1,12,11882,0.0
9,24,Medic Sofija ,MB,0,0,0,0,,,SRB,SCORING,1,12,11882,0.0
10,26,Savic Vanja ,O,0,0,0,0,,,SRB,SCORING,1,12,11882,0.0
11,28,Delic Jelena ,MB,0,0,0,0,,,SRB,SCORING,1,12,11882,0.0
12,31,Djurdjevic Sanja ,L,0,0,0,0,,,SRB,SCORING,1,12,11882,0.0
13,32,Gocanin Bojana ,L,0,0,0,0,,,SRB,SCORING,1,12,11882,0.0
0,2,Lazovic Katarina (C),OH,4,4,0,0,,37.5,SRB,SCORING,2,14,11882,0.0
1,34,Mirosavljevic Jovana ,OH,4,4,0,0,,15.38,SRB,SCORING,2,14,11882,0.0
2,3,Caric Sara ,O,2,2,0,0,,-10.0,SRB,SCORING,2,14,11882,0.0
3,21,Kocic Jovana ,MB,1,1,0,0,,0.0,SRB,SCORING,2,14,11882,0.0
4,6,Uzelac Aleksandra ,OH,0,0,0,0,,,SRB,SCORING,2,14,11882,0.0
5,7,Jaksic Ana ,S,0,0,0,0,,-25.0,SRB,SCORING,2,14,11882,0.0
6,22,Lozo Sara ,O,0,0,0,0,,,SRB,SCORING,2,14,11882,0.0
7,23,Djordjevic Mila ,S,0,0,0,0,,0.0,SRB,SCORING,2,14,11882,0.0
8,24,Medic Sofija ,MB,0,0,0,0,,,SRB,SCORING,2,14,11882,0.0
9,25,Markovic Bozica ,MB,0,0,0,0,,-25.0,SRB,SCORING,2,14,11882,0.0
10,26,Savic Vanja ,O,0,0,0,0,,,SRB,SCORING,2,14,11882,0.0
11,28,Delic Jelena ,MB,0,0,0,0,,-50.0,SRB,SCORING,2,14,11882,0.0
12,31,Djurdjevic Sanja ,L,0,0,0,0,,,SRB,SCORING,2,14,11882,0.0
13,32,Gocanin Bojana ,L,0,0,0,0,,,SRB,SCORING,2,14,11882,0.0
0,34,Mirosavljevic Jovana ,OH,3,3,0,0,,0.0,SRB,SCORING,3,13,11882,0.0
1,2,Lazovic Katarina (C),OH,2,2,0,0,,0.0,SRB,SCORING,3,13,11882,0.0
2,23,Djordjevic Mila ,S,2,1,1,0,,25.0,SRB,SCORING,3,13,11882,0.0
3,25,Markovic Bozica ,MB,2,1,1,0,,28.57,SRB,SCORING,3,13,11882,0.0
4,3,Caric Sara ,O,1,0,0,1,,0.0,SRB,SCORING,3,13,11882,0.0
5,21,Kocic Jovana ,MB,1,1,0,0,,-12.5,SRB,SCORING,3,13,11882,0.0
6,6,Uzelac Aleksandra ,OH,0,0,0,0,,,SRB,SCORING,3,13,11882,0.0
7,7,Jaksic Ana ,S,0,0,0,0,,,SRB,SCORING,3,13,11882,0.0
8,22,Lozo Sara ,O,0,0,0,0,,,SRB,SCORING,3,13,11882,0.0
9,24,Medic Sofija ,MB,0,0,0,0,,,SRB,SCORING,3,13,11882,0.0
10,26,Savic Vanja ,O,0,0,0,0,,-75.0,SRB,SCORING,3,13,11882,0.0
11,28,Delic Jelena ,MB,0,0,0,0,,,SRB,SCORING,3,13,11882,0.0
12,31,Djurdjevic Sanja ,L,0,0,0,0,,,SRB,SCORING,3,13,11882,0.0
13,32,Gocanin Bojana ,L,0,0,0,0,,,SRB,SCORING,3,13,11882,0.0
0,3,Van Ryk Kiera ,OH,28,23,3,2,,13.33,CAN,SCORING,0,0,11883,
1,11,Mitrovic Andrea ,OH,13,13,0,0,,0.0,CAN,SCORING,0,0,11883,
2,19,Maglio Emily ,MB,13,9,4,0,,28.57,CAN,SCORING,0,0,11883,
3,14,Howe Hilary ,OH,11,9,1,1,,-2.08,CAN,SCORING,0,0,11883,
4,12,Cross Jennifer (C),MB,9,4,4,1,,2.33,CAN,SCORING,0,0,11883,
5,13,King Brie ,S,4,1,2,1,,5.0,CAN,SCORING,0,0,11883,
6,1,Bujan Cassandra ,L,0,0,0,0,,,CAN,SCORING,0,0,11883,
7,5,Smith Danielle ,S,0,0,0,0,,,CAN,SCORING,0,0,11883,
8,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,0,0,11883,
9,8,Ogoms Alicia ,MB,0,0,0,0,,,CAN,SCORING,0,0,11883,
10,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,0,0,11883,
11,16,Livingston Caroline ,OH,0,0,0,0,,0.0,CAN,SCORING,0,0,11883,
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,,CAN,SCORING,0,0,11883,
13,23,Austin Parker Jane ,OH,0,0,0,0,,,CAN,SCORING,0,0,11883,
0,3,Van Ryk Kiera ,OH,6,6,0,0,,25.0,CAN,SCORING,1,25,11883,1.0
1,14,Howe Hilary ,OH,6,4,1,1,,41.67,CAN,SCORING,1,25,11883,1.0
2,19,Maglio Emily ,MB,5,3,2,0,,45.45,CAN,SCORING,1,25,11883,1.0
3,11,Mitrovic Andrea ,OH,3,3,0,0,,-20.0,CAN,SCORING,1,25,11883,1.0
4,13,King Brie ,S,2,1,0,1,,20.0,CAN,SCORING,1,25,11883,1.0
5,12,Cross Jennifer (C),MB,1,0,1,0,,11.11,CAN,SCORING,1,25,11883,1.0
6,1,Bujan Cassandra ,L,0,0,0,0,,,CAN,SCORING,1,25,11883,1.0
7,5,Smith Danielle ,S,0,0,0,0,,,CAN,SCORING,1,25,11883,1.0
8,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,1,25,11883,1.0
9,8,Ogoms Alicia ,MB,0,0,0,0,,,CAN,SCORING,1,25,11883,1.0
10,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,1,25,11883,1.0
11,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,1,25,11883,1.0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,,CAN,SCORING,1,25,11883,1.0
13,23,Austin Parker Jane ,OH,0,0,0,0,,,CAN,SCORING,1,25,11883,1.0
0,3,Van Ryk Kiera ,OH,11,7,2,2,,33.33,CAN,SCORING,2,25,11883,1.0
1,12,Cross Jennifer (C),MB,4,2,1,1,,18.18,CAN,SCORING,2,25,11883,1.0
2,19,Maglio Emily ,MB,3,2,1,0,,28.57,CAN,SCORING,2,25,11883,1.0
3,11,Mitrovic Andrea ,OH,1,1,0,0,,-27.27,CAN,SCORING,2,25,11883,1.0
4,14,Howe Hilary ,OH,1,1,0,0,,-37.5,CAN,SCORING,2,25,11883,1.0
5,1,Bujan Cassandra ,L,0,0,0,0,,,CAN,SCORING,2,25,11883,1.0
6,5,Smith Danielle ,S,0,0,0,0,,,CAN,SCORING,2,25,11883,1.0
7,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,2,25,11883,1.0
8,8,Ogoms Alicia ,MB,0,0,0,0,,,CAN,SCORING,2,25,11883,1.0
9,13,King Brie ,S,0,0,0,0,,-16.67,CAN,SCORING,2,25,11883,1.0
10,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,2,25,11883,1.0
11,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,2,25,11883,1.0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,,CAN,SCORING,2,25,11883,1.0
13,23,Austin Parker Jane ,OH,0,0,0,0,,,CAN,SCORING,2,25,11883,1.0
0,3,Van Ryk Kiera ,OH,6,6,0,0,,5.26,CAN,SCORING,3,21,11883,0.0
1,11,Mitrovic Andrea ,OH,5,5,0,0,,26.67,CAN,SCORING,3,21,11883,0.0
2,14,Howe Hilary ,OH,2,2,0,0,,-15.38,CAN,SCORING,3,21,11883,0.0
3,12,Cross Jennifer (C),MB,1,0,1,0,,-20.0,CAN,SCORING,3,21,11883,0.0
4,13,King Brie ,S,1,0,1,0,,0.0,CAN,SCORING,3,21,11883,0.0
5,19,Maglio Emily ,MB,1,1,0,0,,16.67,CAN,SCORING,3,21,11883,0.0
6,1,Bujan Cassandra ,L,0,0,0,0,,,CAN,SCORING,3,21,11883,0.0
7,5,Smith Danielle ,S,0,0,0,0,,,CAN,SCORING,3,21,11883,0.0
8,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,3,21,11883,0.0
