,Player No,Player Name,Position,Successful,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
2,21,Hayashi Kotona ,OH,6,1,6,13,38.46,JPN,RECEPTION,0,0,11945,
3,10,Akutagawa Aika ,MB,1,0,0,1,100.00,JPN,RECEPTION,0,0,11945,
4,1,Kurogo Ai ,OH,0,0,0,0,,JPN,RECEPTION,0,0,11945,
5,2,Nishida Sarina ,OH,0,0,0,0,,JPN,RECEPTION,0,0,11945,
6,5,Araki Erika (C),MB,0,0,0,0,,JPN,RECEPTION,0,0,11945,
7,7,Ishii Yuki ,OH,0,0,0,0,,JPN,RECEPTION,0,0,11945,
8,8,Ishikawa Mayu ,OH,0,0,0,0,,JPN,RECEPTION,0,0,11945,
9,13,Okumura Mai ,MB,0,0,1,1,0.00,JPN,RECEPTION,0,0,11945,
10,14,Kobata Mako ,L,0,0,0,0,,JPN,RECEPTION,0,0,11945,
11,19,Yamada Nichika ,MB,0,0,0,0,,JPN,RECEPTION,0,0,11945,
12,20,Seki Nanami ,S,0,0,1,1,0.00,JPN,RECEPTION,0,0,11945,
13,24,Momii Aki ,S,0,0,0,0,,JPN,RECEPTION,0,0,11945,
0,21,Hayashi Kotona ,OH,4,0,1,5,80.00,JPN,RECEPTION,1,25,11945,1
1,11,Nabeya Yurie ,OH,2,0,2,4,50.00,JPN,RECEPTION,1,25,11945,1
2,10,Akutagawa Aika ,MB,1,0,0,1,100.00,JPN,RECEPTION,1,25,11945,1
3,1,Kurogo Ai ,OH,0,0,0,0,,JPN,RECEPTION,1,25,11945,1
4,2,Nishida Sarina ,OH,0,0,0,0,,JPN,RECEPTION,1,25,11945,1
5,5,Araki Erika (C),MB,0,0,0,0,,JPN,RECEPTION,1,25,11945,1
6,7,Ishii Yuki ,OH,0,0,0,0,,JPN,RECEPTION,1,25,11945,1
7,8,Ishikawa Mayu ,OH,0,0,0,0,,JPN,RECEPTION,1,25,11945,1
8,13,Okumura Mai ,MB,0,0,0,0,,JPN,RECEPTION,1,25,11945,1
9,14,Kobata Mako ,L,0,0,0,0,,JPN,RECEPTION,1,25,11945,1
10,15,Inoue Kotoe ,L,0,0,1,1,0.00,JPN,RECEPTION,1,25,11945,1
11,19,Yamada Nichika ,MB,0,0,0,0,,JPN,RECEPTION,1,25,11945,1
12,20,Seki Nanami ,S,0,0,0,0,,JPN,RECEPTION,1,25,11945,1
13,24,Momii Aki ,S,0,0,0,0,,JPN,RECEPTION,1,25,11945,1
0,11,Nabeya Yurie ,OH,5,0,2,7,71.43,JPN,RECEPTION,2,25,11945,1
1,15,Inoue Kotoe ,L,4,0,2,6,66.67,JPN,RECEPTION,2,25,11945,1
2,1,Kurogo Ai ,OH,0,0,0,0,,JPN,RECEPTION,2,25,11945,1
3,2,Nishida Sarina ,OH,0,0,0,0,,JPN,RECEPTION,2,25,11945,1
4,5,Araki Erika (C),MB,0,0,0,0,,JPN,RECEPTION,2,25,11945,1
5,7,Ishii Yuki ,OH,0,0,0,0,,JPN,RECEPTION,2,25,11945,1
6,8,Ishikawa Mayu ,OH,0,0,0,0,,JPN,RECEPTION,2,25,11945,1
7,10,Akutagawa Aika ,MB,0,0,0,0,,JPN,RECEPTION,2,25,11945,1
8,13,Okumura Mai ,MB,0,0,1,1,0.00,JPN,RECEPTION,2,25,11945,1
9,14,Kobata Mako ,L,0,0,0,0,,JPN,RECEPTION,2,25,11945,1
10,19,Yamada Nichika ,MB,0,0,0,0,,JPN,RECEPTION,2,25,11945,1
11,20,Seki Nanami ,S,0,0,1,1,0.00,JPN,RECEPTION,2,25,11945,1
12,21,Hayashi Kotona ,OH,0,1,3,4,-25.00,JPN,RECEPTION,2,25,11945,1
13,24,Momii Aki ,S,0,0,0,0,,JPN,RECEPTION,2,25,11945,1
0,15,Inoue Kotoe ,L,2,0,1,3,66.67,JPN,RECEPTION,3,25,11945,1
1,21,Hayashi Kotona ,OH,2,0,2,4,50.00,JPN,RECEPTION,3,25,11945,1
2,11,Nabeya Yurie ,OH,1,1,5,7,0.00,JPN,RECEPTION,3,25,11945,1
3,1,Kurogo Ai ,OH,0,0,0,0,,JPN,RECEPTION,3,25,11945,1
4,2,Nishida Sarina ,OH,0,0,0,0,,JPN,RECEPTION,3,25,11945,1
5,5,Araki Erika (C),MB,0,0,0,0,,JPN,RECEPTION,3,25,11945,1
6,7,Ishii Yuki ,OH,0,0,0,0,,JPN,RECEPTION,3,25,11945,1
7,8,Ishikawa Mayu ,OH,0,0,0,0,,JPN,RECEPTION,3,25,11945,1
8,10,Akutagawa Aika ,MB,0,0,0,0,,JPN,RECEPTION,3,25,11945,1
9,13,Okumura Mai ,MB,0,0,0,0,,JPN,RECEPTION,3,25,11945,1
10,14,Kobata Mako ,L,0,0,0,0,,JPN,RECEPTION,3,25,11945,1
11,19,Yamada Nichika ,MB,0,0,0,0,,JPN,RECEPTION,3,25,11945,1
12,20,Seki Nanami ,S,0,0,0,0,,JPN,RECEPTION,3,25,11945,1
13,24,Momii Aki ,S,0,0,0,0,,JPN,RECEPTION,3,25,11945,1
0,22,Lozo Sara (C),O,14,5,17,36,25.00,SRB,RECEPTION,0,0,11945,
1,6,Uzelac Aleksandra ,OH,3,1,7,11,18.18,SRB,RECEPTION,0,0,11945,
2,32,Gocanin Bojana ,L,2,0,0,2,100.00,SRB,RECEPTION,0,0,11945,
3,33,Cvetkovic Jovana ,OH,2,0,6,8,25.00,SRB,RECEPTION,0,0,11945,
4,31,Djurdjevic Sanja ,L,1,0,4,5,20.00,SRB,RECEPTION,0,0,11945,
5,7,Jaksic Ana ,S,0,0,0,0,,SRB,RECEPTION,0,0,11945,
6,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,0,0,11945,
7,23,Djordjevic Mila ,S,0,0,0,0,,SRB,RECEPTION,0,0,11945,
8,24,Medic Sofija ,MB,0,0,0,0,,SRB,RECEPTION,0,0,11945,
9,25,Markovic Bozica ,MB,0,0,0,0,,SRB,RECEPTION,0,0,11945,
10,26,Savic Vanja ,O,0,0,0,0,,SRB,RECEPTION,0,0,11945,
11,27,Bukilic Vanja ,O,0,0,0,0,,SRB,RECEPTION,0,0,11945,
12,28,Delic Jelena ,MB,0,0,0,0,,SRB,RECEPTION,0,0,11945,
13,34,Mirosavljevic Jovana ,OH,0,1,3,4,-25.00,SRB,RECEPTION,0,0,11945,
0,22,Lozo Sara (C),O,4,3,8,15,6.67,SRB,RECEPTION,1,12,11945,0
1,6,Uzelac Aleksandra ,OH,2,0,3,5,40.00,SRB,RECEPTION,1,12,11945,0
2,31,Djurdjevic Sanja ,L,1,0,1,2,50.00,SRB,RECEPTION,1,12,11945,0
3,7,Jaksic Ana ,S,0,0,0,0,,SRB,RECEPTION,1,12,11945,0
4,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,1,12,11945,0
5,23,Djordjevic Mila ,S,0,0,0,0,,SRB,RECEPTION,1,12,11945,0
6,24,Medic Sofija ,MB,0,0,0,0,,SRB,RECEPTION,1,12,11945,0
7,25,Markovic Bozica ,MB,0,0,0,0,,SRB,RECEPTION,1,12,11945,0
8,26,Savic Vanja ,O,0,0,0,0,,SRB,RECEPTION,1,12,11945,0
9,27,Bukilic Vanja ,O,0,0,0,0,,SRB,RECEPTION,1,12,11945,0
10,28,Delic Jelena ,MB,0,0,0,0,,SRB,RECEPTION,1,12,11945,0
11,32,Gocanin Bojana ,L,0,0,0,0,,SRB,RECEPTION,1,12,11945,0
12,33,Cvetkovic Jovana ,OH,0,0,0,0,,SRB,RECEPTION,1,12,11945,0
13,34,Mirosavljevic Jovana ,OH,0,0,1,1,0.00,SRB,RECEPTION,1,12,11945,0
0,22,Lozo Sara (C),O,8,0,7,15,53.33,SRB,RECEPTION,2,22,11945,0
1,6,Uzelac Aleksandra ,OH,0,1,1,2,-50.00,SRB,RECEPTION,2,22,11945,0
2,7,Jaksic Ana ,S,0,0,0,0,,SRB,RECEPTION,2,22,11945,0
3,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,2,22,11945,0
4,23,Djordjevic Mila ,S,0,0,0,0,,SRB,RECEPTION,2,22,11945,0
5,24,Medic Sofija ,MB,0,0,0,0,,SRB,RECEPTION,2,22,11945,0
6,25,Markovic Bozica ,MB,0,0,0,0,,SRB,RECEPTION,2,22,11945,0
7,26,Savic Vanja ,O,0,0,0,0,,SRB,RECEPTION,2,22,11945,0
8,27,Bukilic Vanja ,O,0,0,0,0,,SRB,RECEPTION,2,22,11945,0
9,28,Delic Jelena ,MB,0,0,0,0,,SRB,RECEPTION,2,22,11945,0
10,31,Djurdjevic Sanja ,L,0,0,3,3,0.00,SRB,RECEPTION,2,22,11945,0
11,32,Gocanin Bojana ,L,0,0,0,0,,SRB,RECEPTION,2,22,11945,0
12,33,Cvetkovic Jovana ,OH,0,0,0,0,,SRB,RECEPTION,2,22,11945,0
13,34,Mirosavljevic Jovana ,OH,0,1,1,2,-50.00,SRB,RECEPTION,2,22,11945,0
0,22,Lozo Sara (C),O,2,2,2,6,0.00,SRB,RECEPTION,3,15,11945,0
1,32,Gocanin Bojana ,L,2,0,0,2,100.00,SRB,RECEPTION,3,15,11945,0
2,33,Cvetkovic Jovana ,OH,2,0,6,8,25.00,SRB,RECEPTION,3,15,11945,0
3,6,Uzelac Aleksandra ,OH,1,0,3,4,25.00,SRB,RECEPTION,3,15,11945,0
4,7,Jaksic Ana ,S,0,0,0,0,,SRB,RECEPTION,3,15,11945,0
5,21,Kocic Jovana ,MB,0,0,0,0,,SRB,RECEPTION,3,15,11945,0
6,23,Djordjevic Mila ,S,0,0,0,0,,SRB,RECEPTION,3,15,11945,0
7,24,Medic Sofija ,MB,0,0,0,0,,SRB,RECEPTION,3,15,11945,0
8,25,Markovic Bozica ,MB,0,0,0,0,,SRB,RECEPTION,3,15,11945,0
9,26,Savic Vanja ,O,0,0,0,0,,SRB,RECEPTION,3,15,11945,0
10,27,Bukilic Vanja ,O,0,0,0,0,,SRB,RECEPTION,3,15,11945,0
11,28,Delic Jelena ,MB,0,0,0,0,,SRB,RECEPTION,3,15,11945,0
12,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,RECEPTION,3,15,11945,0
13,34,Mirosavljevic Jovana ,OH,0,0,1,1,0.00,SRB,RECEPTION,3,15,11945,0
0,9,Oh Jiyoung ,L,15,1,24,40,35.00,KOR,RECEPTION,0,0,11947,
1,1,Lee Soyoung ,OH,4,2,14,20,10.00,KOR,RECEPTION,0,0,11947,
2,10,Kim Yeon Koung (C),OH,4,1,24,29,10.34,KOR,RECEPTION,0,0,11947,
3,13,Park Jeongah ,OH,1,0,7,8,12.50,KOR,RECEPTION,0,0,11947,
4,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,0,0,11947,
5,3,Yeum Hye Seon ,S,0,0,1,1,0.00,KOR,RECEPTION,0,0,11947,
6,5,Han Dahye ,L,0,0,0,0,,KOR,RECEPTION,0,0,11947,
7,6,Kim Dain ,S,0,0,1,1,0.00,KOR,RECEPTION,0,0,11947,
8,7,An Hyejin ,S,0,0,0,0,,KOR,RECEPTION,0,0,11947,
9,8,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,0,0,11947,
10,12,Han Songyi ,MB,0,0,0,0,,KOR,RECEPTION,0,0,11947,
11,14,Yang Hyo Jin ,MB,0,0,0,0,,KOR,RECEPTION,0,0,11947,
12,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,0,0,11947,
13,19,Pyo Seungju ,OH,0,0,2,2,0.00,KOR,RECEPTION,0,0,11947,
0,9,Oh Jiyoung ,L,2,0,6,8,25.00,KOR,RECEPTION,1,20,11947,0
1,13,Park Jeongah ,OH,1,0,3,4,25.00,KOR,RECEPTION,1,20,11947,0
2,1,Lee Soyoung ,OH,0,1,2,3,-33.33,KOR,RECEPTION,1,20,11947,0
3,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,1,20,11947,0
4,3,Yeum Hye Seon ,S,0,0,1,1,0.00,KOR,RECEPTION,1,20,11947,0
5,5,Han Dahye ,L,0,0,0,0,,KOR,RECEPTION,1,20,11947,0
6,6,Kim Dain ,S,0,0,1,1,0.00,KOR,RECEPTION,1,20,11947,0
7,7,An Hyejin ,S,0,0,0,0,,KOR,RECEPTION,1,20,11947,0
8,8,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,1,20,11947,0
9,10,Kim Yeon Koung (C),OH,0,0,6,6,0.00,KOR,RECEPTION,1,20,11947,0
10,12,Han Songyi ,MB,0,0,0,0,,KOR,RECEPTION,1,20,11947,0
11,14,Yang Hyo Jin ,MB,0,0,0,0,,KOR,RECEPTION,1,20,11947,0
12,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,1,20,11947,0
13,19,Pyo Seungju ,OH,0,0,0,0,,KOR,RECEPTION,1,20,11947,0
0,10,Kim Yeon Koung (C),OH,3,1,3,7,28.57,KOR,RECEPTION,2,25,11947,1
1,1,Lee Soyoung ,OH,2,0,2,4,50.00,KOR,RECEPTION,2,25,11947,1
2,9,Oh Jiyoung ,L,2,0,8,10,20.00,KOR,RECEPTION,2,25,11947,1
3,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,2,25,11947,1
4,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,RECEPTION,2,25,11947,1
5,5,Han Dahye ,L,0,0,0,0,,KOR,RECEPTION,2,25,11947,1
6,6,Kim Dain ,S,0,0,0,0,,KOR,RECEPTION,2,25,11947,1
7,7,An Hyejin ,S,0,0,0,0,,KOR,RECEPTION,2,25,11947,1
8,8,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,2,25,11947,1
9,12,Han Songyi ,MB,0,0,0,0,,KOR,RECEPTION,2,25,11947,1
10,13,Park Jeongah ,OH,0,0,1,1,0.00,KOR,RECEPTION,2,25,11947,1
11,14,Yang Hyo Jin ,MB,0,0,0,0,,KOR,RECEPTION,2,25,11947,1
12,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,2,25,11947,1
13,19,Pyo Seungju ,OH,0,0,0,0,,KOR,RECEPTION,2,25,11947,1
0,9,Oh Jiyoung ,L,6,1,5,12,41.67,KOR,RECEPTION,3,18,11947,0
1,1,Lee Soyoung ,OH,0,0,4,4,0.00,KOR,RECEPTION,3,18,11947,0
2,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,3,18,11947,0
3,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,RECEPTION,3,18,11947,0
4,5,Han Dahye ,L,0,0,0,0,,KOR,RECEPTION,3,18,11947,0
5,6,Kim Dain ,S,0,0,0,0,,KOR,RECEPTION,3,18,11947,0
6,7,An Hyejin ,S,0,0,0,0,,KOR,RECEPTION,3,18,11947,0
7,8,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,3,18,11947,0
8,10,Kim Yeon Koung (C),OH,0,0,3,3,0.00,KOR,RECEPTION,3,18,11947,0
9,12,Han Songyi ,MB,0,0,0,0,,KOR,RECEPTION,3,18,11947,0
10,13,Park Jeongah ,OH,0,0,3,3,0.00,KOR,RECEPTION,3,18,11947,0
11,14,Yang Hyo Jin ,MB,0,0,0,0,,KOR,RECEPTION,3,18,11947,0
12,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,3,18,11947,0
13,19,Pyo Seungju ,OH,0,0,0,0,,KOR,RECEPTION,3,18,11947,0
0,9,Oh Jiyoung ,L,3,0,4,7,42.86,KOR,RECEPTION,4,25,11947,1
1,1,Lee Soyoung ,OH,2,0,4,6,33.33,KOR,RECEPTION,4,25,11947,1
2,10,Kim Yeon Koung (C),OH,1,0,6,7,14.29,KOR,RECEPTION,4,25,11947,1
3,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,4,25,11947,1
4,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,RECEPTION,4,25,11947,1
5,5,Han Dahye ,L,0,0,0,0,,KOR,RECEPTION,4,25,11947,1
6,6,Kim Dain ,S,0,0,0,0,,KOR,RECEPTION,4,25,11947,1
7,7,An Hyejin ,S,0,0,0,0,,KOR,RECEPTION,4,25,11947,1
8,8,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,4,25,11947,1
9,12,Han Songyi ,MB,0,0,0,0,,KOR,RECEPTION,4,25,11947,1
10,13,Park Jeongah ,OH,0,0,0,0,,KOR,RECEPTION,4,25,11947,1
11,14,Yang Hyo Jin ,MB,0,0,0,0,,KOR,RECEPTION,4,25,11947,1
12,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,4,25,11947,1
13,19,Pyo Seungju ,OH,0,0,0,0,,KOR,RECEPTION,4,25,11947,1
0,9,Oh Jiyoung ,L,2,0,1,3,66.67,KOR,RECEPTION,5,12,11947,0
1,1,Lee Soyoung ,OH,0,1,2,3,-33.33,KOR,RECEPTION,5,12,11947,0
2,2,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,5,12,11947,0
3,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,RECEPTION,5,12,11947,0
4,5,Han Dahye ,L,0,0,0,0,,KOR,RECEPTION,5,12,11947,0
5,6,Kim Dain ,S,0,0,0,0,,KOR,RECEPTION,5,12,11947,0
6,7,An Hyejin ,S,0,0,0,0,,KOR,RECEPTION,5,12,11947,0
7,8,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,5,12,11947,0
8,10,Kim Yeon Koung (C),OH,0,0,6,6,0.00,KOR,RECEPTION,5,12,11947,0
9,12,Han Songyi ,MB,0,0,0,0,,KOR,RECEPTION,5,12,11947,0
10,13,Park Jeongah ,OH,0,0,0,0,,KOR,RECEPTION,5,12,11947,0
11,14,Yang Hyo Jin ,MB,0,0,0,0,,KOR,RECEPTION,5,12,11947,0
12,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,5,12,11947,0
13,19,Pyo Seungju ,OH,0,0,2,2,0.00,KOR,RECEPTION,5,12,11947,0
0,11,Buijs Anne (C),OH,14,1,21,36,36.11,NED,RECEPTION,0,0,11947,
1,19,Daalderop Nika ,OH,10,1,27,38,23.68,NED,RECEPTION,0,0,11947,
2,18,Jasper Marrit ,OH,4,0,2,6,66.67,NED,RECEPTION,0,0,11947,
3,9,Schoot Myrthe ,L,2,0,4,6,33.33,NED,RECEPTION,0,0,11947,
4,23,Timmerman Eline ,MB,1,0,1,2,50.00,NED,RECEPTION,0,0,11947,
5,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,0,0,11947,
6,2,Savelkoel Fleur ,OH,0,0,0,0,,NED,RECEPTION,0,0,11947,
7,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,0,0,11947,
8,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,0,0,11947,
9,8,Korevaar Demi ,MB,0,0,0,0,,NED,RECEPTION,0,0,11947,
10,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,0,0,11947,
11,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,0,0,11947,
12,21,Meijers Annick ,OH,0,0,0,0,,NED,RECEPTION,0,0,11947,
13,27,Scholten Iris ,O,0,1,0,1,-100.00,NED,RECEPTION,0,0,11947,
0,11,Buijs Anne (C),OH,3,0,3,6,50.00,NED,RECEPTION,1,25,11947,1
1,9,Schoot Myrthe ,L,2,0,2,4,50.00,NED,RECEPTION,1,25,11947,1
2,19,Daalderop Nika ,OH,1,1,8,10,0.00,NED,RECEPTION,1,25,11947,1
3,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,1,25,11947,1
4,2,Savelkoel Fleur ,OH,0,0,0,0,,NED,RECEPTION,1,25,11947,1
5,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,1,25,11947,1
6,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,1,25,11947,1
7,8,Korevaar Demi ,MB,0,0,0,0,,NED,RECEPTION,1,25,11947,1
8,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,1,25,11947,1
9,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,1,25,11947,1
10,18,Jasper Marrit ,OH,0,0,0,0,,NED,RECEPTION,1,25,11947,1
11,21,Meijers Annick ,OH,0,0,0,0,,NED,RECEPTION,1,25,11947,1
12,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,1,25,11947,1
13,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,1,25,11947,1
0,19,Daalderop Nika ,OH,4,0,7,11,36.36,NED,RECEPTION,2,23,11947,0
1,11,Buijs Anne (C),OH,3,1,2,6,33.33,NED,RECEPTION,2,23,11947,0
2,18,Jasper Marrit ,OH,1,0,2,3,33.33,NED,RECEPTION,2,23,11947,0
3,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,2,23,11947,0
4,2,Savelkoel Fleur ,OH,0,0,0,0,,NED,RECEPTION,2,23,11947,0
5,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,2,23,11947,0
6,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,2,23,11947,0
7,8,Korevaar Demi ,MB,0,0,0,0,,NED,RECEPTION,2,23,11947,0
8,9,Schoot Myrthe ,L,0,0,1,1,0.00,NED,RECEPTION,2,23,11947,0
9,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,2,23,11947,0
10,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,2,23,11947,0
11,21,Meijers Annick ,OH,0,0,0,0,,NED,RECEPTION,2,23,11947,0
12,23,Timmerman Eline ,MB,0,0,1,1,0.00,NED,RECEPTION,2,23,11947,0
13,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,2,23,11947,0
0,11,Buijs Anne (C),OH,3,0,6,9,33.33,NED,RECEPTION,3,25,11947,1
1,19,Daalderop Nika ,OH,2,0,2,4,50.00,NED,RECEPTION,3,25,11947,1
2,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,3,25,11947,1
3,2,Savelkoel Fleur ,OH,0,0,0,0,,NED,RECEPTION,3,25,11947,1
4,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,3,25,11947,1
5,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,3,25,11947,1
6,8,Korevaar Demi ,MB,0,0,0,0,,NED,RECEPTION,3,25,11947,1
7,9,Schoot Myrthe ,L,0,0,0,0,,NED,RECEPTION,3,25,11947,1
8,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,3,25,11947,1
9,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,3,25,11947,1
10,18,Jasper Marrit ,OH,0,0,0,0,,NED,RECEPTION,3,25,11947,1
11,21,Meijers Annick ,OH,0,0,0,0,,NED,RECEPTION,3,25,11947,1
12,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,3,25,11947,1
13,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,3,25,11947,1
0,11,Buijs Anne (C),OH,3,0,6,9,33.33,NED,RECEPTION,4,22,11947,0
1,18,Jasper Marrit ,OH,2,0,0,2,100.00,NED,RECEPTION,4,22,11947,0
2,19,Daalderop Nika ,OH,2,0,7,9,22.22,NED,RECEPTION,4,22,11947,0
3,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,4,22,11947,0
4,2,Savelkoel Fleur ,OH,0,0,0,0,,NED,RECEPTION,4,22,11947,0
5,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,4,22,11947,0
6,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,4,22,11947,0
7,8,Korevaar Demi ,MB,0,0,0,0,,NED,RECEPTION,4,22,11947,0
8,9,Schoot Myrthe ,L,0,0,1,1,0.00,NED,RECEPTION,4,22,11947,0
9,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,4,22,11947,0
10,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,4,22,11947,0
11,21,Meijers Annick ,OH,0,0,0,0,,NED,RECEPTION,4,22,11947,0
12,23,Timmerman Eline ,MB,0,0,0,0,,NED,RECEPTION,4,22,11947,0
13,27,Scholten Iris ,O,0,1,0,1,-100.00,NED,RECEPTION,4,22,11947,0
0,11,Buijs Anne (C),OH,2,0,4,6,33.33,NED,RECEPTION,5,15,11947,1
1,18,Jasper Marrit ,OH,1,0,0,1,100.00,NED,RECEPTION,5,15,11947,1
2,19,Daalderop Nika ,OH,1,0,3,4,25.00,NED,RECEPTION,5,15,11947,1
3,23,Timmerman Eline ,MB,1,0,0,1,100.00,NED,RECEPTION,5,15,11947,1
4,1,Knip Kirsten ,L,0,0,0,0,,NED,RECEPTION,5,15,11947,1
5,2,Savelkoel Fleur ,OH,0,0,0,0,,NED,RECEPTION,5,15,11947,1
6,4,Plak Celeste ,O,0,0,0,0,,NED,RECEPTION,5,15,11947,1
7,7,Lohuis Juliet ,MB,0,0,0,0,,NED,RECEPTION,5,15,11947,1
8,8,Korevaar Demi ,MB,0,0,0,0,,NED,RECEPTION,5,15,11947,1
9,9,Schoot Myrthe ,L,0,0,0,0,,NED,RECEPTION,5,15,11947,1
10,10,van Aalen Sarah ,S,0,0,0,0,,NED,RECEPTION,5,15,11947,1
11,12,Bongaerts Britt ,S,0,0,0,0,,NED,RECEPTION,5,15,11947,1
12,21,Meijers Annick ,OH,0,0,0,0,,NED,RECEPTION,5,15,11947,1
13,27,Scholten Iris ,O,0,0,0,0,,NED,RECEPTION,5,15,11947,1
0,18,Brait Camila ,L,13,2,20,35,31.43,BRA,RECEPTION,0,0,11949,
1,16,Rodrigues Fernanda ,OH,5,1,5,11,36.36,BRA,RECEPTION,0,0,11949,
2,10,Braga Guimaraes Gabriela ,OH,4,1,5,10,30.00,BRA,RECEPTION,0,0,11949,
3,12,Pereira Natalia (C),OH,4,0,10,14,28.57,BRA,RECEPTION,0,0,11949,
4,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,1,1,0.00,BRA,RECEPTION,0,0,11949,
5,3,Rodrigues Lins Dos Santos Danielle ,S,0,0,0,0,,BRA,RECEPTION,0,0,11949,
6,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,RECEPTION,0,0,11949,
7,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,RECEPTION,0,0,11949,
8,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,BRA,RECEPTION,0,0,11949,
9,11,Caixeta Tandara ,OH,0,0,0,0,,BRA,RECEPTION,0,0,11949,
10,15,Da Silva Ana Carolina ,MB,0,0,0,0,,BRA,RECEPTION,0,0,11949,
11,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,RECEPTION,0,0,11949,
12,20,Correa Ana Beatriz ,MB,0,0,0,0,,BRA,RECEPTION,0,0,11949,
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,0,,BRA,RECEPTION,0,0,11949,
0,10,Braga Guimaraes Gabriela ,OH,2,1,3,6,16.67,BRA,RECEPTION,1,25,11949,1
1,16,Rodrigues Fernanda ,OH,2,0,1,3,66.67,BRA,RECEPTION,1,25,11949,1
2,18,Brait Camila ,L,2,0,5,7,28.57,BRA,RECEPTION,1,25,11949,1
3,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,1,1,0.00,BRA,RECEPTION,1,25,11949,1
4,3,Rodrigues Lins Dos Santos Danielle ,S,0,0,0,0,,BRA,RECEPTION,1,25,11949,1
5,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,RECEPTION,1,25,11949,1
